stop_lat,wheelchair_boarding,stop_code,stop_lon,parent_station,stop_url,stop_id,stop_desc,stop_name,location_type,zone_id
29.948448,0,8603,-90.040489,,,8603,OPELOUSAS AVE & WHITNEY AVE,Opelousas at Whitney,0,
29.974857,0,8600,-90.037969,,,8600,DESIRE ST & S BUNNYFRIEND ST,Desire at Prieur,0,
29.948142,0,8601,-90.040466,,,8601,WHITNEY AVE & SLIDELL ST,Whitney at Opelousas,0,
29.981741,0,1124,-90.070999,,,1124,N DORGENOIS ST & ST BERNARD AVE,St Bernard at N Dorgenois,0,
29.979476,0,1125,-90.069695,,,1125,ST BERNARD AVE & N TONTI ST,St Bernard at N Tonti,0,
29.978516,0,1126,-90.069133,,,1126,N MIRO ST & ST BERNARD AVE,St Bernard at N Miro,0,
29.977547,0,1127,-90.068521,,,1127,ST BERNARD AVE & N GALVEZ ST,St Bernard at N Galvez,0,
30.008402,0,1090,-90.064907,,,1090,ST ANTHONY AVE & MIRABEAU AVE,St Anthony at Mirabeau,0,
29.927203,0,525,-90.132663,,,525,WALNUT ST & MAGAZINE ST,Magazine at Walnut,0,
29.929003,0,526,-90.133478,,,526,BROADWAY ST & CAMP ST,Broadway at Camp,0,
29.930559,0,527,-90.132227,,,527,BROADWAY ST & COLISEUM ST,Broadway at Coliseum,0,
29.983226,0,1018,-90.106689,,,1018,,City Park at St Louis,0,
29.983631,0,1019,-90.105021,,,1019,CITY PARK AVE & TOULOUSE ST,City Park at Toulouse,0,
29.986315,0,1014,-90.101772,,,1014,VICTORY AVE & MARCONI DR,Marconi at Victory,0,
29.969686,0,1015,-90.068705,,,1015,N CLAIBORNE AVE & ESPLANADE AVE,N Claiborne at Esplanade,0,
29.982245,0,1016,-90.110126,,,1016,CITY PARK AVE & EMMETT W BASHFUL BLVD,Cemeteries,0,
29.98273,0,1017,-90.108625,,,1017,,City Park at Bienville,0,
29.93364,0,528,-90.129812,,,528,GARFIELD ST & BROADWAY ST,Broadway at Garfield,0,
29.93519,0,529,-90.128592,,,529,BENJAMIN ST & BROADWAY ST,Broadway at Benjamin,0,
29.983413,0,1012,-90.101134,,,1012,ORLEANS AVE & N OLYMPIA ST,Orleans at N Olympia,0,
29.984024,0,1013,-90.102285,,,1013,CITY PARK AVE & ORLEANS AVE,Orleans at City Park,0,
30.022162,0,1234,-90.061392,,,1234,ELYSIAN FIELDS AVE & MEXICO ST,Elysian Fields at R E Lee,0,
30.019429,0,1235,-90.061163,,,1235,ELYSIAN FIELDS AVE & BURBANK DR,Elysian Fields at Burbank,0,
30.016866,0,1236,-90.060948,,,1236,ELYSIAN FIELDS AVE & ATHIS ST,Elysian Fields at Prentiss,0,
30.014654,0,1237,-90.060776,,,1237,ELYSIAN FIELDS AVE & MENDEZ ST,Elysian Fields at Rapides,0,
29.975361,0,8512,-90.089957,,,8512,ORLEANS AVE & N HAGAN AVE,Orleans at Moss,0,
30.02761,0,1231,-90.061763,,,1231,ELYSIAN FIELDS AVE & ALUMNI DR,Elysian Fields at Lark,0,
30.025278,0,1232,-90.061566,,,1232,ELYSIAN FIELDS AVE & COLUMBIA,Elysian Fields at L C Simon,0,
30.023211,0,1233,-90.061465,,,1233,ELYSIAN FIELDS AVE & MEXICO ST,Elysian Fields at Mexico,0,
30.012607,0,1238,-90.060542,,,1238,ELYSIAN FIELDS AVE & FILMORE AVE,Elysian Fields at Filmore,0,
30.010387,0,1239,-90.060352,,,1239,ELYSIAN FIELDS AVE & ROBIN ST,Elysian Fields at Selma,0,
29.967273,0,8518,-90.077874,,,8518,ORLEANS AVE & N GALVEZ ST,Orleans at N Galvez,0,
29.966047,0,8519,-90.07601,,,8519,ORLEANS AVE & N JOHNSON ST,Orleans at N Prieur,0,
29.902986,0,8286,-89.993741,,,8286,TULLIS DR & UNNAMED ST,Tullis at 5699 Tullis,0,
30.020996,0,8287,-90.075311,,,8287,ROBERT E LEE BLVD & LEON C SIMON DR,Paris at R E Lee,0,
29.900763,0,8284,-89.997294,,,8284,TIMBER RIDGE CT & TULLIS DR,Tullis at Timber Ridge,0,
29.901799,0,8285,-89.995351,,,8285,TULLIS DR & CYPRESS GROVE CT,Tullis at Cypress Grove,0,
29.901096,0,8282,-90.008374,,,8282,LENNOX BLVD & TULLIS DR,Tullis at Lennox,0,
29.901439,0,8280,-90.00821,,,8280,TULLIS DR & LENNOX BLVD,Tullis at Lennox,0,
29.913978,0,8281,-90.018758,,,8281,BEHRMAN HWY,Behrman at Behrman,0,
29.979279,0,8288,-90.048637,,,8288,N GALVEZ ST & PAINTERS ST,Franklin at N Galvez,0,
30.026759,0,8289,-89.947753,,,8289,BULLARD AVE & PRESSBURG ST,Bullard at Pressburg,0,
29.936238,0,2488,-90.013088,,,2488,GENERAL MEYER AVE & HOLIDAY DR,General Meyer at Holiday,0,
29.952521,0,438,-90.080671,,,438,POYDRAS ST & CLARA ST,Poydras near Superdome,0,
29.952175,0,439,-90.079825,,,439,POYDRAS ST & FRERET ST,Poydras at Freret,0,
29.951945,0,436,-90.075474,,,436,LOYOLA AVE & S RAMPART ST,Loyola at Perdido,0,
29.953233,0,437,-90.08265,,,437,S CLAIBORNE AVE & LAFAYETTE ST,S Claiborne at Poydras,0,
29.950864,0,435,-90.075384,,,435,POYDRAS ST & S RAMPART ST,Poydras at Loyola,0,
30.014432,0,1710,-89.98616,,,1710,CHEF MENTEUR HWY & WILSON AVE,Chef Highway at Gawain,0,
29.943511,0,430,-90.083705,,,430,MARTIN LUTHER KING JR BLVD & FRERET ST,M L King at LaSalle,0,
29.942437,0,431,-90.081748,,,431,SIMON BOLIVAR AVE & MARTIN LUTHER KING JR BLVD,M L King at Simon Bolivar,0,
30.020301,0,3809,-90.086836,,,3809,ROBERT E LEE BLVD & GARDENIA LN,R E Lee at Heron,0,
29.923685,0,3805,-90.008198,,,3805,MACARTHUR BLVD & KABEL DR,MacArthur at Kabel,0,
29.924047,0,3802,-90.007754,,,3802,KABEL DR & MACARTHUR BLVD,McArthur at Kabel,0,
30.045661,0,8466,-89.963198,,,8466,I-10 SERVICE RD & LAKE FOREST BLVD,I-10 Service Rd at Family Dollar,0,
29.988763,0,1120,-90.075054,,,1120,DESAIX BLVD & ST BERNARD AVE,St Bernard at Desaix,0,
29.928244,0,8468,-90.091588,,,8468,,St Charles at Louisiana,0,
29.948607,0,8469,-90.128127,,,8469,,S Carrollton at Willow,0,
29.92777,0,8197,-90.068365,,,8197,ROUSSEAU ST & FELICITY ST,Rousseau at Felicity,0,
29.960789,0,1941,-90.037782,,,1941_merged_2495686,CHARTRES ST & PAULINE ST WHRF,Royal at Alvar,0,
29.928207,0,238,-90.091588,,,238,LOUISIANA AVE & ST CHARLES AVE,St Charles at Louisiana,0,
29.929344,0,239,-90.08892,,,239,SAINT CHARLES AVE & 8TH ST,St Charles at Eighth Street,0,
29.926621,0,234,-90.099764,,,234,MILAN ST & SAINT CHARLES AVE,St Charles at Milan,0,
29.926792,0,235,-90.097516,,,235,SAINT CHARLES AVE & CONSTANTINOPLE ST,St Charles at Constantinople,0,
29.926947,0,236,-90.095675,,,236,SAINT CHARLES AVE & GENERAL TAYLOR ST,St Charles at Peniston,0,
29.927342,0,237,-90.093787,,,237,SAINT CHARLES AVE & ANTONINE ST,St Charles at Foucher,0,
29.926565,0,230,-90.108925,,,230,SAINT CHARLES AVE & ROBERT ST,St Charles at Robert,0,
29.926077,0,231,-90.106796,,,231,SAINT CHARLES AVE & BORDEAUX ST,St Charles at Bordeaux,0,
29.926254,0,232,-90.104522,,,232,SAINT CHARLES AVE & CADIZ ST,St Charles at Cadiz,0,
29.926442,0,233,-90.102274,,,233,ST CHARLES AVE & NAPOLEON AVE,St Charles at Napoleon,0,
29.984801,0,872,-90.110662,,,872_merged_2495702,CANAL BLVD & METAIRIE,Canal Blvd at Rosedale,0,
30.011265,0,2228,-90.007312,,,2228,CHEF MENTEUR HWY & RAMP,Chef Highway at Saint Paul's,0,
30.038956,0,2229,-89.930312,,,2229,CHATEAU CT & MICHOUD BLVD,Michoud at Chateau,0,
30.058377,0,2226,-89.93048,,,2226,MICHOUD BLVD & DOMINIQUE PL,Michoud at Cavalier,0,
30.044039,0,2227,-89.930773,,,2227,WILLOWBROOK DR & MAPLE RIDGE DR,Michoud at Willowbrook,0,
30.062449,0,2225,-89.928431,,,2225,MICHOUD BLVD & EXPEDITION DR,Michoud at Adventure,0,
30.037929,0,2222,-89.907013,,,2222,CHEF MENTEUR HWY & GENTILLY HWY,Gulfway Terrace Apartments,0,
30.034789,0,2221,-89.908391,,,2221,OLD GENTILLY RD & SATURN BLVD,Folgers Coffee Plant,0,
29.940976,0,1,-90.062206,,,1,UNNAMED ST & JULIA ST WHRF,John Churchill Chase Station,0,
30.007895,0,1099,-90.06694,,,1099,MIRABEAU AVE & ALLEN ST,Mirabeau at Allen,0,
29.921232,0,146,-90.095046,,,146,GENERAL TAYLOR ST & MAGAZINE ST,Magazine at General Taylor,0,
29.921767,0,147,-90.092624,,,147,ANTONINE ST & MAGAZINE ST,Magazine at Antonine,0,
29.920913,0,144,-90.099229,,,144,MAGAZINE ST & GENERAL PERSHING ST,Magazine at Milan,0,
29.921096,0,145,-90.096921,,,145,CONSTANTINOPLE ST & MAGAZINE ST,Magazine at Constantinople,0,
29.92054,0,142,-90.103947,,,142,MAGAZINE ST & CADIZ ST,Magazine at Cadiz,0,
29.920233,0,140,-90.108137,,,140,MAGAZINE ST & ROBERT ST,Magazine at Upperline,0,
29.92037,0,141,-90.106221,,,141,MAGAZINE ST & BORDEAUX ST,Magazine at Bordeaux,0,
29.930302,0,2468,-90.037105,,,2468,GENERAL DEGAULLE DR & RAMP,General DeGaulle at Marr,0,
29.922276,0,148,-90.090792,,,148,MAGAZINE ST & ALINE ST,Magazine at Aline,0,
29.922881,0,149,-90.089011,,,149,MAGAZINE ST & DELACHAISE ST,Magazine at Louisiana,0,
30.04347,0,4505,-90.271889,,,4505,JOE YENNIE BLVD & LOYOLA DR,Joe Yenni at W Loyola,0,
30.019135,0,7829,-90.043336,,,7829,PRESS DR & CADDIE RD,Press at Pressburg,0,
30.022899,0,4506,-90.271564,,,4506,W ESPLANADE AVE & UNNAMED ST,Kenner Regional Hospital,0,
29.968691,0,4503,-90.030134,,,4503,POLAND AVE & N ROBERTSON ST,Poland at St Claude,0,
29.959814,0,7822,-90.084567,,,7822,S GALVEZ ST & PALMYRA ST,S Galvez at Banks,0,
30.006305,0,4509,-90.254091,,,4509,HELENA ST & VETERANS MEMORIAL BLVD,Veterans at Helena,0,
29.916559,0,123,-90.113295,,,123,VALMONT ST & ANNUNCIATION ST,Tchoupitoulas at Valmont,0,
29.912499,0,2532,-89.992963,,,2532,STRATFORD PL & WOODLAND DR,Woodland at Stratford,0,
29.914139,0,2533,-89.992982,,,2533,WOODLAND DR & MAUMUS AVE,Woodland at Maumus,0,
29.910092,0,2531,-89.993075,,,2531,MAPLE LEAF DR & WOODLAND DR,Woodland at Maple Leaf,0,
29.917944,0,2536,-89.992712,,,2536,BERKLEY DR & WORCHESTER PL,Woodland at Berkley,0,
29.915068,0,2534,-89.992894,,,2534,BRUNSWICK CT & WORCHESTER PL,Woodland at Brunswick,0,
29.916005,0,2535,-89.992826,,,2535,FAIRFAX PL & WOODLAND DR,Woodland at Fairfax,0,
30.032054,0,2712,-90.273045,,,2712,W RICE PL & W LOUISIANA STATE DR,W Loyola at W Rice,0,
30.029142,0,2713,-90.2733,,,2713,W PURDUE PL & W LOUISIANA STATE DR,W Loyola at W Purdue,0,
30.037996,0,2710,-90.272516,,,2710,W STANFORD PL & W LOUISIANA STATE DR,W Loyola at W Stanford,0,
30.03512,0,2711,-90.272792,,,2711,VINTAGE DR & W LOUISIANA STATE DR,W Loyola at Vintage,0,
30.022777,0,2717,-90.269674,,,2717,W ESPLANADE AVE & LOYOLA DR,W Esplanade at Loyola,0,
30.026229,0,2714,-90.273576,,,2714,W OGLETHORPE PL & W LOUISIANA STATE DR,W Loyola at W Oglethorpe,0,
30.023075,0,2715,-90.27361,,,2715,W ESPLANADE AVE & W LOYOLA DR,W Loyola at W Esplanade,0,
30.020161,0,2718,-90.269984,,,2718,PELLERIN DR & LOYOLA DR,Loyola at Pellerin,0,
30.015457,0,2719,-90.269995,,,2719,LOYOLA DR & JOHN HOPKINS DR,Loyola at John Hopkins,0,
29.942148,0,3794,-90.103437,,,3794,NAPOLEON AVE & S ROMAN ST,Napoleon at S Roman,0,
29.938024,0,2406,-90.043641,,,2406,MARDI GRAS BLVD & THAYER ST,Mardi Gras at Thayer,0,
30.019044,0,939,-90.102125,,,939,MARSHALL FOCH ST & ROBERT E LEE BLVD,R E Lee at Marshal Foch,0,
29.938074,0,2405,-90.046461,,,2405,MARDI GRAS BLVD & HERMOSA ST,Mardi Gras at Bodenger,0,
29.941344,0,2402,-90.050825,,,2402,NUNEZ ST & LA-428,Nunez at Socrates,0,
29.945565,0,2400,-90.050301,,,2400,VERRET ST & NEWTON ST,Verret at Newton,0,
29.942448,0,2401,-90.049919,,,2401,LAMARQUE ST & NUNEZ ST,Verret at Lamarque,0,
30.012118,0,933,-90.106842,,,933,FILMORE AVE & VICKSBURG ST,Canal Blvd at Fillmore,0,
30.010305,0,932,-90.107058,,,932,PORTEOUS ST & VICKSBURG ST,Canal Blvd at Porteous,0,
30.008502,0,931,-90.107294,,,931,LANE ST & VICKSBURG ST,Canal Blvd at Lane,0,
30.006689,0,930,-90.1075,,,930,CANAL BLVD & BRAGG ST,Canal Blvd at Bragg,0,
29.999343,0,2159,-90.059715,,,2159,GENTILLY BLVD & CATON ST,Gentilly at Elysian Fields,0,
29.935302,0,2408,-90.041696,,,2408,SEMMES ST & LB LANDRY AVE,L B Landry at Semmes,0,
29.930776,0,2409,-90.041929,,,2409,LB LANDRY AVE & GENERAL DEGAULLE DR,L B Landry at General DeGaulle,0,
29.985766,0,1122,-90.0733,,,1122,SERANTINE ST & N GAYOSO ST,St Bernard at Serantine,0,
29.993363,0,2356,-90.065826,,,2356,ALLEN ST & PLEASURE ST,Allen at Lafreniere,0,
29.962117,0,1942,-90.039211,,,1942_merged_2495656,INDEPENDENCE ST & DAUPHINE ST,Royal at Independence,0,
29.96402,0,1954,-90.043494,,,1954_merged_2495665,LOUISA ST & ROYAL ST,Dauphine at Louisa,0,
29.964437,0,4881,-90.049411,,,4881_merged_2495662,SAINT FERDINAND ST & DAUPHINE ST,Royal at St Ferdinand,0,
29.957474,0,825,-90.075522,,,825,CANAL ST & TREME ST,Canal at Marais,0,
30.023964,0,1483,-90.064417,,,1483,LEON C SIMON BLVD & LEON C SIMON DR,L C Simon at Curie,0,
30.023339,0,1481,-90.067812,,,1481,LEON C SIMON DR & WALDO DR,L C Simon at Wainwright,0,
30.022761,0,1480,-90.071897,,,1480,LEON C SIMON DR & PRATT DR,L C Simon at Pratt,0,
30.025767,0,1487,-90.055342,,,1487,LEON C SIMON DR & MUSIC ST,L C Simon at Music,0,
30.025489,0,1486,-90.056939,,,1486,LEON C SIMON BLVD & ST ROCH AVE,L C Simon at St Roch,0,
30.025219,0,1485,-90.058898,,,1485,LEON C SIMON DR & MANDEVILLE ST,L C Simon at Mandeville,0,
30.000731,0,797,-90.116219,,,797,PONTCHARTRAIN BLVD & 12TH ST,Pontchartrain at 12th St,0,
30.003186,0,796,-90.116051,,,796,PONTCHARTRAIN BLVD & 18TH ST,Pontchartrain at 18th St,0,
30.01483,0,1711,-89.983948,,,1711,CHEF MENTEUR HWY & WILSON AVE,Chef Highway at Arthur,0,
30.008124,0,794,-90.115668,,,794,PONTCHARTRAIN BLVD & 30TH ST,Pontchartrain at 30th St,0,
30.010421,0,793,-90.115509,,,793,PONTCHARTRAIN BLVD & 34TH ST,Pontchartrain at 34th St,0,
30.017735,0,1716,-89.970603,,,1716,CHEF MENTEUR HWY & LURLINE ST,Chef Highway at Lurline,0,
30.015868,0,791,-90.115086,,,791,PONTCHARTRAIN BLVD & 40TH ST,Pontchartrain at 40th St,0,
30.004498,0,929,-90.107766,,,929,HARRISON AVE & VICKSBURG ST,Canal Blvd at Harrison,0,
30.019634,0,1719,-89.963075,,,1719,CHEF MENTEUR HWY & READ BLVD,Chef Highway at Schindler,0,
30.019102,0,1718,-89.965235,,,1718,CHEF MENTEUR HWY & READ BLVD,Chef Highway at Cardenas,0,
29.947003,0,2413,-90.076106,,,2413,JULIA ST & LOYOLA AVE,S Rampart at Julia,0,
29.982982,0,799,-90.110349,,,799,CANAL BLVD & EMMETT W BASHFUL BLVD,Cemeteries,0,
29.981019,0,798,-90.113634,,,798,CITY PARK AVE & I-10,Metairie Rd at Pontchartrain,0,
29.948474,0,2412,-90.07568,,,2412,S RAMPART ST & GIROD ST,S Rampart at Girod,0,
29.931337,0,2415,-90.041465,,,2415,HENDEE ST & UNNAMED ST,L B Landry at General DeGaulle,0,
29.945028,0,2414,-90.076436,,,2414,DRYADES ST & ORETHA CASTLE HALEY BLVD,S Rampart at Howard,0,
29.959451,0,1138,-90.070806,,,1138,SAINT LOUIS ST & BASIN ST,St Louis at Basin,0,
29.965828,0,1133,-90.072156,,,1133,DUMAINE ST & N CLAIBORNE AVE,N Claiborne at Dumaine,0,
29.967506,0,1132,-90.070652,,,1132,N CLAIBORNE AVE & GOVERNOR NICHOLLS ST,N Claiborne at Ursulines,0,
29.971278,0,1130,-90.067278,,,1130,COLUMBUS ST & N CLAIBORNE AVE,N Claiborne at Columbus,0,
29.960647,0,1137,-90.072584,,,1137,MARAIS ST & ST LOUIS ST,St Louis at Marais,0,
29.961658,0,1136,-90.074146,,,1136,N ROBERTSON ST & ST LOUIS ST,St Louis at N Robertson,0,
29.963587,0,1135,-90.074149,,,1135,LAFITTE ST & LAFITTE AVE,N Claiborne at Lafitte,0,
29.964563,0,1134,-90.073275,,,1134,N CLAIBORNE AVE & ORLEANS AVE,N Claiborne at Orleans,0,
29.938354,0,2419,-90.04639,,,2419,BODENGER BLVD & CRESCENT CITY CONNECTION,Mardi Gras at Bodenger,0,
29.990539,0,921,-90.109497,,,921,HIDALGO ST & CANAL BLVD,Canal Blvd at Hidalgo,0,
29.926989,0,615,-90.090956,,,615,LOUISIANA AVE & PRYTANIA ST,Louisiana at Prytania,0,
29.96505,0,7781,-90.009008,,,7781,TUPELO ST & N CLAIBORNE AVE,Tupelo at N Claiborne,0,
29.957682,0,2148,-90.00598,,,2148,SAINT CLAUDE AVE & ST CLAUDE AVE,St Claude at Parish Line,0,
29.969879,0,8501,-90.081251,,,8501,ORLEANS AVE & N ROCHEBLAVE ST,Orleans at N Dorgenois,0,
29.968528,0,8500,-90.07922,,,8500,ORLEANS AVE & N TONTI ST,Orleans at N Tonti,0,
29.973476,0,8503,-90.086574,,,8503,ORLEANS AVE & N SALCEDO ST,Orleans at N Salcedo,0,
29.920172,0,620,-90.087386,,,620,LOUISIANA AVE & CHIPPEWA ST,Louisiana at Annunication,0,
29.975802,0,8505,-90.090074,,,8505,ORLEANS AVE & N HAGAN AVE,Orleans at Moss,0,
30.043669,0,8056,-89.965907,,,8056,I 10 SERVICE RD & CAMBERLEY DR,I-10 Service Rd at Camberley,0,
29.930113,0,625,-90.092191,,,625,LOUISIANA AVE & CARONDELET ST,Louisiana at Baronne,0,
29.928182,0,624,-90.091184,,,624,ST CHARLES AVE & TOLEDANO ST,Louisiana at St Charles,0,
29.979038,0,8509,-90.09552,,,8509,N CARROLLTON AVE & ST PETER ST,N Carrollton at Orleans,0,
29.979248,0,8508,-90.094889,,,8508,ORLEANS AVE & N PIERCE ST,Orleans at N Carrollton,0,
29.935788,0,629,-90.089616,,,629,LOYOLA AVE & WASHINGTON AVE,Loyola at Washington,0,
29.934552,0,628,-90.091816,,,628,LOYOLA AVE & SEVENTH ST,Loyola at Seventh Street,0,
30.018366,0,8291,-89.968177,,,8291,READ BLVD & CHEF MENTEUR HWY,Chef Highway at Read,0,
30.036545,0,8290,-89.911378,,,8290,ALCEE FORTIER BLVD & CHEF MENTEUR BLVD,Chef Highway at Alcee Fortier,0,
29.999326,0,8293,-90.059476,,,8293,ELYSIAN FIELDS AVE & UNNAMED ST,Gentilly at Elysian Fields,0,
30.009719,0,8292,-90.020535,,,8292,CHEF MENTEUR HWY & DOWNMAN RD,Chef Highway at Downman,0,
29.965263,0,8295,-90.087268,,,8295,CANAL ST & UNNAMED ST,S Broad at Canal,0,
29.983083,0,8294,-90.071761,,,8294,ST BERNARD AVE & N BROAD AVE,N Broad at St Bernard,0,
29.908361,0,8297,-89.993148,,,8297,WOODLAND DR,Woodland at General DeGaulle,0,
29.967176,0,8296,-90.04257,,,8296,LOUISA ST & ST CLAUDE AVE,St Claude at Louisa,0,
29.907656,0,8299,-89.993538,,,8299,WOODLAND DR & UNNAMED ST,4309 Woodland,0,
29.90671,0,8298,-89.993544,,,8298,TALL TIMBERS DR & WOODLAND DR,Woodland at Tall Timbers,0,
30.063922,0,5669,-89.926833,,,5669,MICHOUD BLVD & EXPEDITION DR,Michoud at Expedition,0,
29.938353,0,4344,-90.128094,,,4344,SAINT CHARLES AVE & PINE ST,St Charles at Lowerline,0,
30.048625,0,8614,-89.963389,,,8614,BULLARD AVE & UNNAMED ST,Bullard at W Barrington,0,
30.03015,0,8617,-89.97352,,,8617,UNNAMED ST & READ BLVD,Hospital Serv Rd Opposite 5640 Read,0,
29.943959,0,2,-90.06238,,,2,NEW ORLEANS PUBLIC BELT & CRESCENT CITY CONNECTION,Julia Station,0,
29.953127,0,8611,-90.055998,,,8611,ALGIERS FERRY LNDG & CANAL ST FRY,Algiers Point Ferry Terminal,0,
29.949989,0,8610,-90.062179,,,8610,CANAL ST FRY & ALGIERS FERRY LNDG,Canal Street Ferry Terminal,0,
29.912213,0,8612,-90.001046,,,8612,GENERAL DEGAULLE DR & UNNAMED ST,Gen DeGaulle at Service Station,0,
29.930403,0,8618,-90.02024,,,8618,VESPASIAN BLVD & WESTBEND PKY,Vespasian at Westbend,0,
29.948886,0,8479,-90.076253,,,8479,LOYOLA AVE & UNNAMED ST,Hyatt Regency Hotel,0,
29.928482,0,8478,-90.028677,,,8478,GENERAL DEGAULLE DR & LIFE CENTER DR,General DeGaulle at Life Center Blvd,0,
29.925217,0,8477,-90.021019,,,8477,GENERAL DEGAULLE DR & UNNAMED ST,General DeGaulle at West Bend,0,
29.921407,0,8476,-90.014,,,8476,GENERAL DEGAULLE DR & HOLIDAY DR,General DeGaulle at Holiday,0,
29.92648,0,8471,-90.10186,,,8471,ST CHARLES AVE & GENERAL PERSHING ST,St Charles at Napoleon,0,
29.928515,0,8470,-90.112893,,,8470,JEFFERSON AVE & ST CHARLES AVE,St Charles at Jefferson,0,
29.960899,0,10,-90.05716,,,10,O PUBLIC BELT RAILROAD & ESPLANADE AVENUE WHARF,French Market Station,0,
29.96752,0,7762,-90.019579,,,7762,N. Claiborne  & Forstall & LIZARDI ST,N Claiborne at Forstall,0,
29.997997,0,2742,-90.241311,,,2742,23RD ST & W NAPOLEON AVE,Williams at 23rd St,0,
29.924031,0,201,-90.12633,,,201,EXPOSITION BLVD & CAMP ST,Magazine at Exposition,0,
29.923237,0,200,-90.124259,,,200,HENRY CLAY AVE & CAMP ST,Magazine at Henry Clay,0,
29.926266,0,203,-90.130813,,,203,MAGAZINE ST & INTERNATIONAL DR,Magazine at Natatorium,0,
29.924415,0,202,-90.127122,,,202,MAGAZINE ST & INTERNATIONAL DR,Magazine at Oak Mall,0,
29.954448,0,205,-90.122111,,,205,S CARROLLTON AVE & NERON PL,S Carrollton at Sycamore,0,
29.955611,0,204,-90.120719,,,204,S CARROLLTON AVE & S CLAIBORNE AVE,S Carrollton at S Claiborne,0,
29.951624,0,207,-90.125124,,,207,S CARROLLTON AVE & COHN ST,S Carrollton at Hickory,0,
29.95303,0,206,-90.123623,,,206,S CARROLLTON AVE & PANOLA ST,S Carrollton at Spruce,0,
29.94875,0,209,-90.128221,,,209,,S Carrollton at Willow,0,
29.949505,0,208,-90.127397,,,208,S CARROLLTON AVE & BIRCH ST,S Carrollton at Jeannette,0,
30.010096,0,1571,-90.020993,,,1571,DOWNMAN RD & CHEF MENTEUR HWY,Downman at Chef Highway,0,
30.012418,0,1570,-90.021239,,,1570,DOWNMAN RD & ALOST ST,Downman at Selma,0,
30.036981,0,2230,-89.930085,,,2230,MICHOUD BLVD & CHATEAU CT,Michoud at Dwyer,0,
30.035926,0,2233,-89.913517,,,2233,CHEF MENTEUR HWY & ALCEE FORTIER BLVD,Chef at Dong Phuong,0,
30.032814,0,2235,-89.923064,,,2235,UNNAMED STREET & CHEF MENTEUR HWY,Orleans East Apartments,0,
30.034696,0,2234,-89.917203,,,2234,CHEF MENTEUR HWY & CHEF MENTEUR BLVD,Chef Garden Apartments,0,
30.032343,0,2236,-89.924527,,,2236,CHEF MENTEUR HWY & CHEF MENTEUR HWY,Opposite Maison Orleans Two,0,
30.012361,0,1575,-90.020957,,,1575,SELMA ST & DOWNMAN RD,Downman at Selma,0,
30.010331,0,1574,-90.020829,,,1574,DOWNMAN RD & MONROE ST,Downman at Chef Highway,0,
30.027459,0,1304,-90.061238,,,1304,ELYSIAN FIELDS AVE & LARK ST,Elysian Fields at Lark,0,
29.96869,0,7812,-90.030465,,,7812,POLAND AVE & N VILLERE ST,N Robertson at Poland,0,
29.9716,0,7810,-90.03265,,,7810,N DERBIGNY ST & MAZANT ST,Mazant at N Derbigny,0,
29.969542,0,7811,-90.033312,,,7811,N ROBERTSON ST & BARTHOLOMEW ST,Mazant at N Robertson,0,
29.970663,0,2184,-90.104928,,,2184,DHEMECOURT ST & S CARROLLTON AVE,S Carrollton at D'Hemecourt,0,
30.056727,0,3491,-89.970188,,,3491,BULLARD AVE & UNNAMED ST,Bullard at Hayne,0,
29.957696,0,2099,-90.004684,,,2099,SAINT CLAUDE AVE & MEHLE ST,St Claude at Parish Line,0,
29.940187,0,2524,-90.027387,,,2524,PACE BLVD & SOCRATES ST,Pace at Socrates,0,
29.971835,0,2188,-90.103209,,,2188,,S Carrollton at Banks,0,
29.933328,0,2521,-90.027378,,,2521,WALL BLVD & PACE BLVD,Wall at Pace,0,
29.930912,0,2520,-90.027458,,,2520,VESPASIAN BLVD & PACE BLVD,Pace at Vespasian,0,
29.93815,0,2523,-90.027458,,,2523,LAWRENCE ST & ELIZARDI BLVD,Pace at Lawrence,0,
29.936355,0,2522,-90.027634,,,2522,PACE BLVD & LAWRENCE ST,Pace at Magellan,0,
29.948283,0,8388,-90.043049,,,8388,OPELOUSAS AVE & ATLANTIC AVE,Opelousas at Thayer,0,
29.961729,0,1941,-90.037512,,,1941_merged_2495658,ALVAR ST & DAUPHINE ST,Royal at Alvar,0,
30.040917,0,2709,-90.272272,,,2709,W TEMPLE PL & W LOUISIANA STATE DR,W Loyola at W Temple,0,
29.940185,0,2660,-90.051937,,,2660,TECHE ST & PTOLEMY ST,Teche at Ptolemy,0,
30.040163,0,2705,-90.263639,,,2705,E TEMPLE PL & E LOYOLA DR,E Loyola at E Temple,0,
30.037259,0,2704,-90.263915,,,2704,E STANFORD PL & E LOYOLA DR,E Loyola at E Standford,0,
30.043556,0,2707,-90.267042,,,2707,WOODLAKE BLVD & LOYOLA DR,Joe Yenni at Woodlake,0,
30.042631,0,2706,-90.262321,,,2706,JOE YENNIE BLVD. & JOE YENNIE BLVD,E Loyola at Joe Yenni,0,
30.028423,0,2701,-90.264669,,,2701,E PURDUE PL. & E PURDUE PL,E Loyola at E Purdue,0,
30.025529,0,2700,-90.264935,,,2700,E OGLETHROPE PL. & E OGLTHORPE PL,E Loyola at Oglethorpe,0,
30.034275,0,2703,-90.264128,,,2703,VINTAGE DR. & VINTAGE DR,E Loyola at Vintage,0,
